pygame 2.1.2 (SDL 2.0.18, Python 3.9.7)
Hello from the pygame community. https://www.pygame.org/contribute.html
mu_r be_r mu_l be_l
2.8522748231554274 3.061540058273706 2.5079809334013445 2.2115985037957935
2.96903803478839 2.8480122334804077 2.486105715746421 2.1001856151792606
3.225280155436712 2.6659577392303753 2.253629746784144 2.025180871382292
3.500084892916142 2.6082861648887627 1.9215439698997752 2.0110583828947663
3.743881749760754 2.709364097073195 1.5810637949462591 2.0575131065950423
3.8427897239514532 2.886050716849767 1.4220304451571768 2.119743089578583
3.7348274017090466 3.062897709049709 1.4824736563975445 2.1776141769886324
3.49060271990449 3.209400895553419 1.6982998630794988 2.225157506344396
3.319510363035403 3.281574557170787 2.0220348039217964 2.228742329402597
3.5273951460066986 3.18015119472732 2.327685218998231 2.1359664154982947
4.093377817284616 2.9318333351963286 2.469065833807006 1.9740836501196237
4.564688603722819 2.7001981835348965 2.3762538459803926 1.8501285264906333
4.69657330230209 2.5072350033541757 2.046464678071277 1.7896918118762393
4.303476174624995 2.432849566130095 1.6444904411772285 1.8276765508478188
3.74818030877628 2.4965802344548846 1.4038032402038887 1.9285451288176017
3.168940247061135 2.7328964891118597 1.3624716476204524 2.095279228480819
2.864739107966745 2.9939306343393755 1.5296268594735907 2.225094993135644
2.8125992014874788 3.1665982745928103 1.8903725444802841 2.2639180349502834
3.040789687699082 3.1210057875481034 2.2645340106337417 2.1745263685736855
3.4978426935644813 2.9384233874621426 2.601025804225552 2.007414831617261
3.832259795689738 2.7870450585752575 2.6395325000912004 1.9015215431667305
3.800273519008649 2.678050067969721 2.313190879023658 1.8889244374787892
3.35059935123752 2.5882554326548157 1.7834751765558567 1.9382988797578362
2.7544683337655265 2.586291723051721 1.366987537315218 2.011145308710037
2.3556211349711162 2.727343242494409 1.2750356773153442 2.0848498842339125
2.1621103976917406 2.9721887321676936 1.5037626725144888 2.138167894292524
2.2214726076017666 3.092215224415332 1.8875946249115625 2.097594089461113
2.4655250163477356 3.0457302192842595 2.3297829396498257 1.9451556636536225
2.7070123860626056 2.941566482425933 2.5300081420618614 1.8075788910232433
2.861055584058729 2.8795564666402242 2.445606664083195 1.7679501237337367
2.8214208380268144 2.8654687787132094 2.1663519389633996 1.8608839951436436
2.613793821404932 2.818967325655258 1.802400895702483 2.0421734749927625
2.3263430312846967 2.7742901467385512 1.5727719872676853 2.2114357392826256
2.0580629757346167 2.823659388163146 1.545640618099205 2.301023131391128
1.8628607668605535 2.915866779871954 1.7075415162939178 2.2563128451446177
1.8969199559349683 2.8527298234315253 2.0126146055805143 2.019257801869776
2.15358097889882 2.643020215054957 2.301570102577462 1.7163677995384654
2.5112124818630757 2.4441284502174407 2.4915388893080754 1.4596737338667107
2.7990710114646222 2.4065149550668012 2.4718188706667252 1.3656605115091265
2.7889653191705257 2.510439829668532 2.2122808292208176 1.4832798075421085
2.562429249686896 2.5539324258123663 1.8651156213216376 1.6654618864014181
2.3376289227162177 2.52508915108025 1.6189268857049786 1.7787230655842603
2.1572807311988473 2.5380161279863636 1.4911595977555252 1.8318330560559286
2.0331035206293375 2.6421449142835085 1.5395100887610578 1.821479304181098
2.084770239495514 2.6932614940449975 1.8228307448512013 1.7144742739366103
2.378115124532326 2.5877635964765933 2.229951281799346 1.5383971451357392
2.854225701806656 2.4087647483994505 2.5999011401921734 1.3692686147387245
3.1549244538380483 2.315040085137222 2.681760198197038 1.3301801590942945
3.130650018784036 2.2560179442326187 2.465907537990267 1.414206610869115
2.7359238065901184 2.138884242100872 2.1089614415901976 1.5418333840565552
2.2833379885338294 2.018874903065244 1.8848843064008212 1.629760659075438
1.8461156949492832 2.026362631842059 1.8547236433672971 1.7089049536037362
1.6449443361424483 2.250407330106206 2.0822638662882174 1.771118763903774
1.7497180554351472 2.486855687730238 2.4357136561293338 1.7757087654816253
2.2024618256891637 2.6279380177078475 2.8815770849377658 1.6827102385095085
2.717685683954193 2.6217650060002224 3.1201845956307492 1.542067709976624
3.1079354540838833 2.5446256015744106 3.0502587826951304 1.4028798086425252
3.0667827840551998 2.4171957521533947 2.677307820823181 1.3641612429436627
2.743710538123728 2.232187359411949 2.255177474110937 1.4103378252762997
2.289291102649756 2.0257155177584676 1.9530236197413724 1.5213238568839742
1.9430316544874318 2.005012856574772 2.0086781097128203 1.6430597346385403
1.7528855531496847 2.1622778923744814 2.31235607953173 1.7114058285704656
1.6529139373113368 2.357369837367204 2.778100594037169 1.6924640233532375
1.6968235378035075 2.381218042205638 3.091657466657443 1.5794642812734017
1.8807918427139314 2.258319156488862 3.156396174065733 1.3999839281756554
2.059958790653593 2.132501912226772 2.84845571900939 1.279576006980268
2.081997310753241 2.07231625376324 2.4023393896848164 1.2768782554712883
1.9430845316684577 2.0062087366300334 1.9450064914384384 1.3702718025943503
1.7484916504851884 1.9424690414870227 1.7849596153670984 1.4972994254490974
1.6198927524510645 1.9588333397131303 1.940390521428693 1.580264082692918
1.549385134185199 2.0799945118754923 2.3768399525115704 1.5927231954331635
1.5890714330064086 2.1488183510866494 2.738206967125334 1.506972994469208
1.7775088575158844 2.080222039990979 2.9343842797836888 1.3242248427807752
2.070887973070951 1.9179434333639729 2.7758826533348158 1.1374018781059092
2.3154822738097156 1.8439098130045273 2.3490354935317366 1.0537575533490373
2.3847573832289983 1.9107481852525088 1.956393062944764 1.108757311880464
2.30585706655011 2.0461603552436003 1.7062651427248288 1.291803567617424
2.16850955695752 2.124049553754177 1.787885022231173 1.5124297173418415
2.0666349891545823 2.141031404696592 2.1391425423326518 1.6672894409993904
2.0160433409990492 2.139564715786298 2.5048314025588154 1.692926369608963
2.009555689649128 2.0949139309149962 2.7641643426823608 1.6030363960867726
2.1333213534901287 1.9326441561455558 2.7981830315646605 1.3897090526621068
2.4075580944921375 1.7359470385991043 2.5825350855699396 1.1778345866255526
2.8494036822612605 1.5940230376800788 2.110422269672055 0.9910506457244576
3.104844233586463 1.6703948507706272 1.6447419488845298 0.9632622410536245
3.066317516877107 1.864480804087645 1.3829946376797084 1.069413848388916
2.7892069187086284 2.132640730396299 1.3743278885410621 1.3124372760477272
2.484661934055547 2.338444415914429 1.6232894234135387 1.5628865557267764
2.1567601160039653 2.475500199986918 2.0541249638195183 1.7777918358189841
1.909046440884075 2.4195705559309495 2.390058673642611 1.8006119803818978
1.865604255760159 2.2023080073698944 2.4547574686648463 1.6527741870887827
2.14336502713591 1.8841568420029118 2.2423613777982805 1.3879493830210676
2.605507712171834 1.7136258286531487 1.8947112482820916 1.1967864856819828
3.0751710542378827 1.7503519830489846 1.477492631239016 1.125567895378256
3.1520505671549883 1.9817620859719063 1.2442669950678633 1.2379415061971601
2.821375786214409 2.2514238004963434 1.3505247591166674 1.4800973305738925
2.373340343871451 2.4221719795412695 1.7582323369248627 1.733204009539085
1.964273074530124 2.4544940037358374 2.3235449024630377 1.9151177765718517
1.7116068561906135 2.315731944274593 2.679158866083943 1.902683135436184
