pygame 2.1.2 (SDL 2.0.18, Python 3.9.7)
Hello from the pygame community. https://www.pygame.org/contribute.html
mu_r be_r mu_l be_l
2.0117356274284717 4.781068218793773 2.4556718804454665 4.386331463810543
2.0052988057349035 4.5985707846001755 2.0642948274526987 4.336172045089041
2.2020763016930696 4.176631255723463 1.6539470784740593 4.168707636405726
2.587743167689729 3.718044235246234 1.5738396204291534 3.9127933314532988
2.9257002055766845 3.3686719709174198 1.803327486989136 3.6331663579731615
3.105432696263447 3.1650623018586237 2.210524965690398 3.396846735366964
2.954062061509482 3.339646149290104 2.5218858525476326 3.431750391484559
2.61354458556267 3.73919119957399 2.606469388760965 3.637182154236679
2.1864339120150484 4.148423796554715 2.4749955110295354 3.839463285425422
1.8581765109160828 4.306525017835158 2.1072402290078283 3.922051303342835
1.8074731694132196 4.253762820967054 1.7112167481953768 3.974908761576121
2.064329586641634 4.229809853562768 1.3966731650251092 4.166729567405141
2.544813645553682 4.437006936895839 1.4333749708493757 4.5284391138610856
2.986761663856146 4.866647283789458 1.8128196343904954 4.9932443926430325
3.136682584994917 5.3148849286786115 2.2500611233922223 5.388856767468935
2.961332003372598 5.786468275934853 2.637435593106323 5.666963132122871
2.5977774628588355 6.06371388180777 2.7441390234255674 5.623977490494615
2.1396704731874463 6.129230932528132 2.5813089130943396 5.256712681716704
1.8460711821714577 5.8405193514272264 2.2262567907256425 4.75836473747734
1.849200942078136 5.333959515802663 1.93659430071511 4.408012028644889
2.2144905276184437 4.670156389312273 1.8153103362205687 4.205354496556551
2.8524242510445315 4.263292845857631 1.9646780211754056 4.247795108805418
3.40114423085337 4.322513806812468 2.2271131515759093 4.502039669787492
3.603302764144151 4.756745326639937 2.4668270089526305 4.876310833409995
3.3024182215755657 5.1933819038512 2.5544053092010124 5.059381601922953
2.7923887356475054 5.300216320536128 2.4838920262034265 4.875257611805692
2.2232077032766746 5.051615624989618 2.26871620227612 4.334985939500777
1.9455910417437943 4.638505179583231 2.0507861695532603 3.8195981109990513
1.9717310604703389 4.139619524472236 1.8953107637126272 3.42838201161206
2.2476648012583014 3.854031762726845 1.892055152593251 3.3587611096001657
2.6523855338883657 3.8758379660193554 1.9716577131983555 3.6150048437297606
2.861327642608651 4.249991151235857 2.03064324281677 4.091990417568361
2.7971137738538503 4.908272820921463 2.0706923158858213 4.726836690535468
2.4756229337130318 5.424560399846281 2.105133062906212 5.072709798292481
2.113509646625085 5.524673450970992 2.0939709525428913 4.917846851171067
1.8472045788553704 5.303811471058576 2.003278017011663 4.473098969743533
1.721120035629483 4.873855280952096 1.8590330325293123 3.9486296442496642
1.871613868978498 4.49507749295412 1.8250933843552437 3.6978011928175127
2.255966928215986 4.382620762678741 1.950975153611758 3.7775748515569
2.817803887610619 4.592300060886894 2.187537078760352 4.130720366140276
3.4845529618473785 5.21867649463888 2.532473261576628 4.7938972268371005
3.8506904599160334 5.868923490652456 2.8477639371244106 5.37827483432162
3.8585763399550155 6.316442369040804 3.0834205520308453 5.6817407752849975
3.416943011807326 6.353689847192079 3.078721042309775 5.452133018324552
2.750183237519219 5.930688350053149 2.7436124458618303 4.719689489492634
2.2818403993031504 5.34789000801644 2.3919025871049278 3.9486652974633154
2.214872105555015 4.785855411068232 2.333503318749834 3.389917593989163
2.541959114352052 4.528785439731345 2.6126568049678514 3.267636342899232
3.196176251257199 4.63071456366042 3.0934072526304552 3.5590119929826365
3.8715403431584745 5.092474252993773 3.4729306895370646 4.153006203937273
4.241693609031281 5.518046309659816 3.61487422893734 4.608241304018101
4.222666685435039 5.670346427624964 3.509364036885539 4.677412017592568
