pygame 2.1.2 (SDL 2.0.18, Python 3.9.7)
Hello from the pygame community. https://www.pygame.org/contribute.html
mu_r be_r mu_l be_l
2.233225662346408 2.629172702651597 1.3614720423141315 1.156728111943298
2.2316781124868346 2.6414271670775973 1.471746240480923 1.1544147517870949
2.075433055681949 2.667440054173397 1.5360641893597071 1.154786362098826
1.8448533874014572 2.661187196219968 1.5280420844411435 1.1376417989412655
1.6054678758752228 2.615802666316623 1.525149388668609 1.1046250810906355
1.4731560679050195 2.587287927296947 1.5427619548546005 1.081837102820044
1.419725470313587 2.6247269864100033 1.5179737344915523 1.083863670624033
1.4227051921385694 2.7185738143785034 1.4289779206952886 1.1173040726020715
1.5244820790511544 2.7838292513397147 1.3725000121382616 1.1762433287846885
1.7446297567949653 2.828921767348984 1.3946039228527631 1.2713640807241318
1.9139185807702996 2.9185046947669235 1.438281548575295 1.353849740531195
1.956056218617895 3.1785654330146187 1.424317951332907 1.421747165921331
1.8475160824012462 3.5875092017506685 1.3669371352061968 1.4683746122929622
1.7270338777538345 3.9524574722062615 1.3717754686614994 1.512782279369711
1.657881072803299 4.225686927645774 1.4676011107841678 1.5548712098457809
1.7190455568875798 4.271928190591731 1.6284410735190173 1.5437892342905235
1.9616287236089338 4.0207110524798715 1.8268203146263717 1.452664545046966
2.2749478514450665 3.616967046056141 2.03462964988916 1.3487975660219464
2.5706342175502668 3.106371730978105 2.224340640487758 1.267202554047443
2.6052377598620873 2.7953192236991704 2.1995894137185177 1.252641220486666
2.3603051751883477 2.7358676906551715 1.9012324746711102 1.2908711439108012
2.0364546060594932 2.97043275929891 1.5626305310575348 1.3607339207519489
1.7608333689284419 3.398138149911093 1.34315199301497 1.4514122607783304
1.599827249476758 3.933997638695749 1.3120538404187814 1.5352178948851862
1.6201524710425708 4.2381006140407065 1.4068673494129926 1.533337092413059
1.8052313013234487 4.171353773189637 1.5524553032289896 1.4323315359083002
2.0592397756899645 3.7282143992551022 1.7371789093996906 1.3021671745646213
2.1832248323989325 3.230363106189993 1.8722416796380923 1.238495957789104
2.082282152154541 2.8089497252971944 1.840713686349991 1.249507548781259
1.7783830067467985 2.7543723520174948 1.5647577846277212 1.3171598826511461
1.509375099491294 3.0232538865493357 1.3019674230558589 1.384162761738546
1.3274312225095488 3.5594575884070307 1.2325343944592602 1.4428855685475332
1.3179478425695 4.082101961429424 1.4631073402074772 1.4593839131727548
1.4563311567962738 4.309414119783212 1.7671448740932068 1.4310854426535469
1.7177805588272947 4.2177684194084 2.034472069841416 1.3833795392905202
2.051647458929798 3.771425240057243 2.2123652694130724 1.3618917187005797
2.2027913708341753 3.213480695222182 2.1842342191942272 1.4199648904225386
2.061870046375697 2.8503872306202487 1.9054561388860747 1.5241021405804478
1.7794144108472023 2.8480818680661057 1.5136675560950124 1.5871284665950156
1.5226899540606689 3.199116428958924 1.212735844363606 1.5712850768722926
1.423971524243556 3.6655563862843663 1.2125627329423416 1.5028906911774593
1.4585446578584667 4.1396337788823585 1.4762578311281087 1.4016453018520407
1.6284077465752316 4.2987383197122995 1.7909621086390983 1.3198315060256667
1.9887879797271681 4.09448512390754 2.1329938459886923 1.2629968630897102
2.377575749179066 3.592075424434773 2.381311511084968 1.284279954369066
